Name,Branch,Place,Exams Accepted,Fees
"Jnana Vikas Institute of Technology, Bangalore",BE Electronics and Communication Engineering,"Bidadi, Karnataka",COMEDK,"Fees:  ₹ 187,640"
"JMS Group of Institutions, Ghaziabad",B.Tech Electronics and Communication Engineering,"Sabli, Uttar Pradesh",NA,NA
"Jaya Institute of Technology and Science for Women, Warangal",B.Tech Electronics and Communication Engineering,"Hanamkonda, Telangana",NA,NA
"BVM College of Technology and Management, Gwalior",B.Tech Electrical and Communication Engineering,"Gwalior, Madhya Pradesh",NA,NA
"Buddha Institute of Technology, Gorakhpur",B.Tech Electronics and Communication Engineering,"Jhungia, Uttar Pradesh",JEE,"Fees:  ₹ 293,600"
"HMFA Memorial Institute of Engineering and Technology, Allahabad",B.Tech Electronics and Communication Engineering,"Handia, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Hasmukh Goswami College of Engineering, Ahmedabad",BE Electronics and Communication Engineering,"Raipur, Gujarat",GUJCET,"Fees:  ₹ 200,000"
"Hardayal Technical Campus, Mathura",B.Tech Electronics and Communication Engineering,"Mathura, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"IMPS College of Engineering and Technology, Malda",B.Tech Electronics and Communication Engineering,"Atgama, West Bengal",JEE,"Fees:  ₹ 323,700"
"Abdulkalam Institute of Technological Sciences, Khammam",B.Tech Electronics and Communication Engineering,"Khammam, Telangana",NA,Exams:  TS EAMCET 
"ARJ College of Engineering and Technology, Tiruvarur",BE Electronics and Communication Engineering,"Kannarappettai, Tamil Nadu",NA,NA
"Sant Gajanan Maharaj College of Engineering, Mahagaon",B.Tech Electronics and Telecommunication Engineering,"Chinchewadi, Maharashtra",JEE,"Fees:  ₹ 233,120"
"Cauvery Institute of Technology, Mandya",BE Electronics and Communication Engineering,"Sundahalli, Karnataka",NA,"Exams:  COMEDK UGET ,  KCET "
"Sreenivasa College of Engineering and Technology, Kurnool",B.Tech Electronics and Communication Engineering,"Pedda Tekur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Kamla Nehru Institute of Physical and Social Sciences Engineering Institute, Sultanpur",B.Tech Electronics and Communication Engineering,"Sultanpur, Uttar Pradesh",NA,NA
"Rohini College of Engineering and Technology, Kanyakumari",BE Electronics and Communication Engineering,"Paalkulam, Tamil Nadu",NA,NA
"CARE School of Engineering, Tiruchirappalli",BE Electronics and Communication Engineering,"Tiruchirappalli, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Maharana Pratap University of Agriculture and Technology, Udaipur",B.Tech Electronics and Communication Engineering,"Udaipur, Rajasthan",NA,Exams:  JEE Main 
"Vishveshwarya Group of Institutions, Gautam Buddha Nagar",B.Tech Electronics and Communication Engineering,"Dadri, Uttar Pradesh",UPSEE,"Fees:  ₹ 390,000"
"Vignan Institute of Technology and Management, Berhampur",B.Tech Electronics and Telecommunication Engineering,"Jhatipadar, Odisha",JEE,"Fees:  ₹ 232,000"
"Vidhyadeep Institute of Engineering and Technology, Surat",BE Electronics and Communication Engineering,"Bolav, Gujarat",GUJCET,"Fees:  ₹ 288,000"
"KMM Institute of Technology and Science, Tirupati",B.Tech Electronics and Communication Engineering,"Tirupati, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Sree Sowdambika College of Engineering, Virudhunagar",BE Electronics and Communication Engineering,"Virudhunagar, Tamil Nadu",NA,NA
"Sree Buddha College of Engineering, Pathanamthitta",B.Tech Electronics and Communication Engineering,"Muttathukonam, Kerala",NA,"Fees:  ₹ 140,000"
"Vidya Bharathi Institute of Technology, Warangal",B.Tech Electronics and Communication Engineering,"Warangal, Telangana",NA,NA
"Vathsalya Institute of Science and Technology, Nalgonda",B.Tech Electronics and Communication Engineering,"Anantharam, Telangana",NA,NA
"Vindhya Institute of Technology and Science, Indore",BE Electronics and Communication Engineering,"Indore, Madhya Pradesh",NA,"Fees:  ₹ 173,200"
"Sasurie College of Engineering, Tirupur",BE Electronics and Communication Engineering,"Vijayamangalam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Saraf Institute of Engineering and Technology, Hanumangarh",B.Tech Electronics and Communication Engineering,"Hanumangarh Town, Rajasthan",NA,NA
"Sapthagiri College of Engineering, Dharmapuri",B.Tech Electronics and Communication Engineering,"Periyanahalli, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Sanghvi Institute of Management and Science, Indore",BE Electronics and Communication Engineering,"Indore, Madhya Pradesh",JEE,"Fees:  ₹ 248,000"
"Samanta Chandra Sekhar Institute of Technology Management, Semiliguda",B.Tech Electronics and Communication Engineering,"Koraput, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Khalsa College of Engineering and Technology, Amritsar",B.Tech Electronics and Communication Engineering,"Amritsar, Punjab",JEE,"Fees:  ₹ 308,700"
"Kaushik College of Engineering, Visakhapatnam",B.Tech Electronics and Communication Engineering,"Tallavalasa, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Kalam Institute of Technology, Berhampur",B.Tech Electronics and Communication Engineering,"Brahmapur, Odisha",JEE,"Fees:  ₹ 212,000"
"Kakinada Institute of Engineering and Technology, Corangi",B.Tech Electronics and Communication Engineering,"Korangi, Andhra Pradesh",NA,"Fees:  ₹ 158,000"
"Maha Barathi Engineering College, Villupuram",BE Electronics and Communication Engineering,"Vasudevanur, Tamil Nadu",NA,NA
"Ludhiana College of Engineering and Technology, Ludhiana",B.Tech Electronics and Communication Engineering,"Katani Kalan, Punjab",JEE,"Fees:  ₹ 306,600"
"Raj Kumar Goel Institute of Technology and Management, Ghaziabad",B.Tech Electronics and Communication Engineering,"Ghaziabad, Uttar Pradesh",UPSEE,"Fees:  ₹ 390,824"
"Universal Engineering College, Thrissur",B.Tech Electronics and Communication Engineering,"Thrissur, Kerala",KEAM,"Fees:  ₹ 200,000"
"Thiruvalluvar College of Engineering and Technology, Vandavasi",B.Tech Electronics and Communication Engineering,"Ponnur Malai, Tamil Nadu",NA,NA
"TR Abhilashi Memorial Institute of Engineering and Technology, Mandi",B.Tech Electronics and Communication Engineering,"Sadar, Himachal Pradesh",NA,Exams:  JEE Main 
"Swarna Bharathi Institute of Science and Technology, Khammam",B.Tech Electronics and Communication Engineering,"Khammam, Telangana",TS,"Fees:  ₹ 211,600"
"Suprabhath College of Engineering and Technology, Hyderabad",B. Tech Electronics and Communication Engineering,"Sheriguda, Telangana",NA,NA
"Suddhananda Engineering and Research Centre, Bhubaneswar",B.Tech Electronics and Telecommunications Engineering,"Ara, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"St Soldier Institute of Engineering and Technology, Jalandhar",B.Tech Electronics and Communication Engineering,"Gopalpur Alias Bidh, Punjab",NA,"Fees:  ₹ 300,000"
"Sri Ramakrishna College of Engineering, Perambalur",BE Electronics and Communication Engineering,"Siruvachur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Sri Mittapalli College of Engineering, Guntur",B.Tech Electronics and Communication Engineering,"Guntur, Andhra Pradesh",NA,"Fees:  ₹ 209,600"
"Sri Chundi Ranganayakulu Engineering College, Guntur",B.Tech Electronics and Communication Engineering,"Guntur, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Shri Dadaji Institute of Technology and Science, Khandwa",BE Electronics and Communication Engineering,"Khandwa, Madhya Pradesh",NA,Exams:  JEE Main 
"Mookambika Technical Campus, Ernakulam",B.Tech Electronics and Communication Engineering,"Ernakulam, Kerala",NA,NA
"Delhi Global Institute of Technology, Jhajjar",B.Tech Electronics and Communication Engineering,"Barhan, Haryana",NA,Exams:  JEE Main 
"MERI College of Engineering and Technology, Bahadurgarh",B.Tech Electronics and Communication Engineering,"Garhi Sampla, Haryana",JEE,"Fees:  ₹ 244,000"
"Wainganga College of Engineering and Management, Nagpur",BE Electronics and Telecommunication Engineering,"Sirul, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"JSPM's Bhivarabai Sawant Institute of Technology and Research for Women, Satara",B. Tech Electrical Engineering Lateral Entry,"Pune, Maharashtra",NA,NA
"Dev Bhoomi Group of Institutions, Saharanpur",B.Tech Electronics and Communication Engineering,"Saharanpur, Uttar Pradesh",NA,NA
"Sunder Deep Engineering College, Ghaziabad",B.Tech Electronics and Communication Engineering,"Dasna Dehat, Uttar Pradesh",JEE,"Fees:  ₹ 318,800"
"KC Institute of Technology, Pandoga",B.Tech Electronics and Communication Engineering,"Pandoga, Himachal Pradesh",NA,Exams:  JEE Main 
"Lakhmi Chand Institute of Technology, Bilaspur",BE Electronics and Telecommunication Engineering,"Bodri, Chhattisgarh",JEE,"Fees:  ₹ 280,420"
"Mahendra Institute of Engineering and Technology, Tiruchengode",BE Electronics and Communication Engineering,"Tiruchengode, Tamil Nadu",NA,NA
"Prabhat Engineering College, Kanpur",B.Tech Electronics and Communication Engineering,"Kanpur Dehat, Uttar Pradesh",UPSEE,"Fees:  ₹ 295,800"
"Potti Sriramulu Chalavadi Mallikharjuna Rao College of Engineering and Technology, Vijayawada",B.Tech Electronics and Communication Engineering,"Vijayawada, Andhra Pradesh",AP,"Fees:  ₹ 240,000"
"Perunthalaivar Kamarajar Institute of Engineering and Technology, Karaikal",B.Tech Electronics and Communication Engineering,"Nedungadu, Puducherry",NA,"Fees:  ₹ 101,515"
"Park College of Technology, Karumathampatti",BE Electronics and Communication Engineering,"Karumathampatti, Tamil Nadu",NA,NA
"Pallavan College of Engineering, Kancheepuram",BE Electronics and Communication Engineering,"Injambakkam, Tamil Nadu",NA,NA
"Quest Group of Institutions, Mohali",B.Tech Electronics and Communication Engineering,"Mohali, Punjab",NA,"Fees:  ₹ 240,000"
"Moghal College of Engineering and Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,NA
"Medak College of Engineering and Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,NA
"Konark Institute of Science and Technology, Jatani",B.Tech Electronics and Telecommunication Engineering,"Jatni, Odisha",JEE,"Fees:  ₹ 272,000"
"SD College of Engineering and Technology, Muzaffarnagar",B.Tech Electronics and Communication Engineering,"Muzaffarnagar, Uttar Pradesh",JEE,"Fees:  ₹ 220,000"
"Roland Institute of Technology, Berhampur",B.Tech Electronics and Communication Engineering,"Berhampur, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Sahakar Maharshi Shankarrao Mohite-Patil Institute of Technology and Research, Solapur",BE Electronics and Telecommunication Engineering,"Solapur, Maharashtra",NA,Exams:  MAHA CET 
"Arunai College of Engineering, Tiruvannamalai",BE Electronics and Communication Engineering,"Thenmathur, Tamil Nadu",NA,NA
"Arrdekta Institute of Technology, Sabarkantha",BE Electronics and Communication Engineering,"Khedbrahma, Gujarat",GUJCET,"Fees:  ₹ 224,000"
"Babu Sunder Singh Institute of Technology and Management, Lucknow",B.Tech Electronics and Communication Engineering,"Lucknow, Uttar Pradesh",NA,NA
"Babu Banarsi Das Institute of Engineering Technology and Research Centre, Bulandshahr",B.Tech Electronics and Communication Engineering,"Bulandshahr, Uttar Pradesh",NA,"Fees:  ₹ 300,000"
"International Institute of Technology and Business, Sonipat",B.Tech Electronics and Communication Engineering,"Jhundpur, Haryana",NA,Exams:  JEE Main 
"Institute of Technology Roorkee, Roorkee",B.Tech Electronics and Communication Engineering,"Roorkee, Uttarakhand",NA,"Fees:  ₹ 248,000"
"Gandhi Institute of Advanced Computer and Research, Rayagada",B.Tech Electronics and Communication Engineering,"Rayagada, Odisha",NA,NA
"Guru Teg Bahadur Khalsa Institute of Engineering and Technology, Malout",B.Tech Electronics and Communication Engineering,"Malout, Punjab",NA,NA
"Green Hills Engineering College, Kumarhatti",B.Tech Electronics and Communication Engineering,"Solan, Himachal Pradesh",JEE,"Fees:  ₹ 302,700"
"Doon Institute of Engineering and Technology, Dehradun",B.Tech Electronics and Communication Engineering,"Rishikesh, Uttarakhand",NA,Exams:  JEE Main 
"Adarsh College of Engineering, Kakinada",B.Tech Electronics and Communication Engineering,"Chebrolu, Andhra Pradesh",AP,"Fees:  ₹ 120,800"
"Adamas Institute of Technology, North 24 Parganas",B.Tech Electronics and Communication Engineering,"Kolkata, West Bengal",NA,"Fees:  ₹ 351,000"
"GM Vedak Institute of Technology, Raigad",BE Electronics and Telecommunication Engineering,"Tala, Maharashtra",NA,NA
"Bhagwant Institute of Technology, Muzaffarnagar",B.Tech Electronics and Communication Engineering,"Kailashpur Jasmor, Uttar Pradesh",UPSEE,"Fees:  ₹ 253,600"
"Baselios Mathews II College of Engineering, Kollam",B.Tech Electronics and Communication Engineering,"Bharanikavu, Kerala",KEAM,"Fees:  ₹ 250,000"
"Bapatla Women's Engineering College, Bapatla",B.Tech Electronics and Communication Engineering,"Bapatla, Andhra Pradesh",AP,"Fees:  ₹ 174,400"
"College of Engineering and Technology, Payyanur",B.Tech Electronics and Communication Engineering,"Payyanur, Kerala",NA,Exams:  KEAM 
"Jawaharlal Nehru College of Technology, Rewa",BE Electronics and Communication Engineering,"Rewa, Madhya Pradesh",NA,Exams:  JEE Main 
"HI-Tech College of Engineering, Bhubaneswar",B.Tech Electronics and Communication Engineering,"Bhubaneshwar, Odisha",NA,Exams:  OJEE 
"Helapuri Institute of Technology and Science, Eluru",B.Tech Electronics and Communication Engineering,"Kottapalli, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Rajarshi Rananjay Singh Institute of Management and Technology, Amethi",B.Tech Electronics and Communication Engineering,"Amethi, Uttar Pradesh",NA,Exams:  UPSEE 
"Acharya Vinoba Bhave Institute of Technology, Wardha",B.Tech Electronics and Communication Engineering,"Pavnar, Maharashtra",NA,NA
"NRI Institute of Technology, Kothur",B.Tech Electronics and Communication Engineering,"Kothur, Telangana",TS,"Fees:  ₹ 140,000"
"Amani Group of Institutions, Amroha",B.Tech Electronics and Communication Engineering,"Amroha, Uttar Pradesh",NA,Exams:  UPSEE 
"Dhruva Institute of Engineering and Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Dothigudem, Telangana",NA,Exams:  TS EAMCET 
"Sri Venkateswara Engineering College, Suryapet",B.Tech Electronics and Communication Engineering,"Suryapet, Telangana",NA,"Fees:  ₹ 180,000"
"Lourdes Mount College of Engineering and Technology, Mullanganavilai",BE Electronics and Communication Engineering,"Mullangana Vilai, Tamil Nadu",NA,NA
"College of Engineering, Aranmula",B.Tech Electronics and Communication Engineering,"Kidangannoor, Kerala",KEAM,"Fees:  ₹ 140,000"
"Alpha College of Engineering and Technology, Puducherry",B.Tech Electronics and Communication Engineering,"Kanniyakoil, Puducherry",NA,NA
"Gayatri Vidya Parishad College for Degree and PG Courses, School of Engineering, Visakhapatnam",B.Tech Electronics and Communication Engineering,"Visakhapatnam, Andhra Pradesh",AP,"Fees:  ₹ 228,000"
"Oriental Institute of Science and Technology, Indore",B.Tech Electronics and Communication Engineering,"Indore, Madhya Pradesh",NA,Exams:  JEE Main 
"Amity School of Engineering and Technology, Gwalior",B.Tech Electronics and Communication Engineering,"Gwalior, Madhya Pradesh",NA,NA
"Geethanjali College of Engineering and Technology, Orvakal",B.Tech Electronics and Communication Engineering,"Orvakal, Andhra Pradesh",NA,NA
"Mewar School of Engineering and Technology, Chittorgarh",B.Tech Electronics and Communication Engineering,"Gangarar, Rajasthan",NA,Exams:  Uni-Gauge-E 
"Shri Jagdishprasad Jhabarmal Tibrewala University, Jhunjhunu",B.Tech Electronics and Communication Engineering,"Jhunjhunu, Rajasthan",NA,NA
"University of Technology, Jaipur",B.Tech Electronics and Communication Engineering,"Jaipur, Rajasthan",NA,NA
"Deogiri Technical Campus for Engineering and Management Studies, Aurangabad",BE Electronics and Communication Engineering,"Aurangabad, Maharashtra",NA,NA
"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",B.Tech Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",NA,Exams:  JEE Main 
"Uttarakhand Technical University, Dehradun",B.Tech Electronics and Communication Engineering,"Dehradun, Uttarakhand",NA,Exams:  JEE Main 
"PMR Engineering College, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,NA
"Vidya College of Engineering, Meerut",B.Tech Electronics and Communication Engineering,"Panchli Khurd, Uttar Pradesh",JEE,"Fees:  ₹ 440,100"
"Sreekavitha Engineering College, Khammam",B.Tech Electronics and Communication Engineering,"Karepalli, Telangana",NA,Exams:  TS EAMCET 
"Farah Institute of Technology, Chevella",B.Tech Electronics and Communication Engineering,"Chevella, Telangana",NA,"Exams:  JEE Main ,  TS EAMCET "
"Santhiram Engineering College, Kurnool",B.Tech Electronics and Communication Engineering,"Kowlur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sant Baba Bhag Singh Institute of Engineering and Technology, Jalandhar",B.Tech Electronics and Communication Engineering,"Khiala, Punjab",NA,NA
"Sanjay Memorial Institute of Technology, Berhampur",B.Tech Electronics and Telecommunication Engineering,"Ganjam, Odisha",OJEE,"Fees:  ₹ 180,000"
"Shree Venkateshwara Hi-Tech Engineering College, Erode",BE Electronics and Communication Engineering,"Avarankattur, Tamil Nadu",NA,NA
"Shree Motilal Kanhaiyalal Fomra Institute of Technology, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",JEE,"Fees:  ₹ 160,000"
"Sidhartha Institute of Engineering and Technology, Ibrahimpatnam",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 180,000"
"NETES Institute of Technology and Science, Mirza",B.Tech Electronics and Communication Engineering,"Kamrup, Assam",JEE,"Fees:  ₹ 480,000"
"Ramgovind Institute of Technology, Koderma",B.Tech Electronics and Communication Engineering,"Koderma, Jharkhand",NA,Exams:  JEE Main 
"NSN College of Engineering and Technology, Karur",BE Electronics and Communication Engineering,"Kakkavadi, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"MAM School of Engineering, Siruganur",BE Electronics and Communication Engineering,"Siruganur, Tamil Nadu",NA,NA
"Lenora College of Engineering, Ramachandrapuram",B.Tech Electronics and Communication Engineering,"Rampachodavaram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Rewa Institute of Technology, Rewa",BE Electronics and Communication Engineering,"Rewa, Madhya Pradesh",NA,"Fees:  ₹ 199,200"
"Namdeorao Poreddiwar College of Engineering and Technology, Gadchiroli",B.Tech Electronics and Communication Engineering,"Gadchiroli, Maharashtra",NA,NA
"Solamalai College of Engineering, Madurai",BE Electronics and Communication Engineering,"Veerapanjan, Tamil Nadu",NA,NA
"Priyadarshini Engineering College, Vellore",BE Electronics and Communication Engineering,"Kalendira, Tamil Nadu",NA,NA
"Priyadarshini College of Engineering and Technology, Nellore",B.Tech Electronics and Communication Engineering,"Kanuparthipadu, Andhra Pradesh",NA,Exams:  TS EAMCET 
"Prime College of Engineering, Palakkad",B.Tech Electronics and Communication Engineering,"Pallatheri, Kerala",NA,NA
"Swami Devi Dyal Institute of Engineering and Technology, Panchkula",B.Tech Electronics and Communication Engineering,"Palasra, Haryana",JEE,"Fees:  ₹ 318,220"
"Sri Venkateswara Institute of Science and Technology, Kadapa",B.Tech Electronics and Communication Engineering,"Cherlopalle, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Malwa Institute of Technology and Management, Gwalior",B.Tech Electronics and Communication Engineering,"Adupurajagir, Madhya Pradesh",NA,Exams:  JEE Main 
"Mahakal Institute of Technology, Ujjain",BE Electronics and Communication Engineering,"Datana, Madhya Pradesh",NA,"Fees:  ₹ 220,000"
"Koustuv Institute of Technology, Khordha",Electronics and Telecommunication Engineering,"Bhubaneswar, Odisha",NA,NA
"IITT College of Engineering, Pojewal",B.Tech Electronics and Communication Engineering,"Nawan Gran, Punjab",NA,NA
"Tudi Ram Reddy Institute of Technology and Science, Hyderabad",B.Tech Electronics and Communication Engineering,"Gudur, Telangana",NA,NA
"RV Institute of Technology, Bijnor",B.Tech Electronics and Communication Engineering,"Bijnor, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"SRET College of Engineering and Technology, Hamirpur",B.Tech Electronics and Communication Engineering,"Phahal, Himachal Pradesh",NA,NA
"Sir CV Raman Institute of Technology and Sciences, Tadipatri",B.Tech Electronics and Communication Engineering,"Tadipatri, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Mar Ephraem College of Engineering and Technology, Kanyakumari",BE Electronics and Communication Engineering,"Marthandam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Mandava Institute of Engineering and Technology, Jaggayyapeta",B.Tech Electronics and Communication Engineering,"Jaggayyapet, Andhra Pradesh",AP,"Fees:  ₹ 220,000"
"Maheshwara Institute of Technology, Patancheru",B. Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,NA
"Mahatma Gandhi Institute of Technical Education and Research Centre, Navsari",B.Tech Electronics and Communication Engineering,"Eru, Gujarat",GUJCET,"Fees:  ₹ 244,000"
"PPG Institute of Technology, Coimbatore",BE Electronics and Communication Engineering,"Coimbatore, Tamil Nadu",NA,NA
"Patel Institute of Technology, Bhopal",BE Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 212,800"
"PA College of Engineering and Technology, Coimbatore",BE Electronics and Communication Engineering,"Puliampatti, Tamil Nadu",NA,NA
"Shetty Institute of Technology, Gulbarga",BE Electronics and Communication Engineering,"Nandoor K, Karnataka",NA,"Exams:  COMEDK UGET ,  KCET "
"Shankara Institute of Technology, Jaipur",B.Tech Electronics and Communication Engineering,"Chimanpura, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Sengunthar Engineering College, Tiruchengode",BE Electronics and Communication Engineering,"Tiruchengode, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Selvam College of Technology, Namakkal",BE Electronics and Communication Engineering,"Pappinayakkanpatti, Tamil Nadu",NA,NA
"Kodada Institute of Technology and Science for Women, Nalgonda",B.Tech Electronics and Communication Engineering,"Khanapuram, Telangana",NA,Exams:  TS EAMCET 
"KMCT College of Engineering, Kozhikode",B.Tech Electronics and Communication Engineering,"Poolacode, Kerala",NA,"Fees:  ₹ 260,000"
"RVS College of Engineering and Technology, Karaikal",B.Tech Electronics and Communication Engineering,"Kalikuppam, Puducherry",NA,Exams:  JEE Main 
"Rayat-Bahra Royal Institute of Management and Technology, Sonipat",B.Tech Electronics and Communication Engineering,"Nagar, Haryana",NA,"Fees:  ₹ 290,000"
"SV College of Engineering and Technology, Moinabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,NA
"Ashoka Institute of Engineering and Technology, Nalgonda",B.Tech Electronics and Communication Engineering,"Nalgonda, Telangana",NA,NA
"Annapoorana Engineering College, Salem",BE Electronics and Communication Engineering,"Periya Seeragapadi, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Angel College of Engineering and Technology, Tirupur",BE Electronics and Communication Engineering,"Pollikali Palayam, Tamil Nadu",NA,NA
"Baba Kuma Singh Ji Engineering College, Amritsar",B.Tech Electronics and Communication Engineering,"Hoshiar Nagar, Punjab",NA,"Fees:  ₹ 280,000"
"AVS Engineering College, Salem",BE Electronics and Communication Engineering,"Salem, Tamil Nadu",NA,NA
"Aurora's Technical and Management Campus, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Drona College of Management and Technical Education, Dehradun",B.Tech Electronics and Communication Engineering,"Dehradun, Uttarakhand",NA,NA
"Dr Bhausaheb Nandurkar College of Engineering and Technology, Yavatmal",BE Electronics and Telecommunication Engineering,"Bhoyar, Maharashtra",NA,"Fees:  ₹ 200,000"
"Ganadipathy Tulsi's Jain Engineering College, Vellore",BE Electronics and Communication Engineering,"Vellore, Tamil Nadu",NA,NA
"Excel College of Technology, Namakkal",BE Electronics and Communication Engineering,"Pallakapalayam, Tamil Nadu",NA,NA
"Akula Sreeramulu College of Engineering, Tanuku",B.Tech Electronics and Communication Engineering,"Tanuku, Andhra Pradesh",AP,"Fees:  ₹ 120,000"
"ASK College of Technology and Management, Visakhapatnam",B.Tech Electronics and Communication Engineering,"Visakhapatnam, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Bhaskar Engineering College, Ranga Reddy",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Bethlahem Institute of Engineering, Kanyakumari",BE Electronics and Communication Engineering,"Karungal, Tamil Nadu",NA,NA
"Basava Academy of Engineering, Bangalore",B. Tech Electronics and Communication Engineering,"Bangalore, Karnataka",NA,NA
"Christ the King Engineering College, Coimbatore",BE Electronics and Communication Engineering,"Coimbatore, Tamil Nadu",NA,NA
"Jaya Prakash Narayan College of Engineering, Mahabubnagar",B.Tech Electronics and Communication Engineering,"Dharmapur, Telangana",TS,"Fees:  ₹ 212,000"
"Brahma Valley College of Engineering and Research Institute, Nashik",B.Tech Electronics and Telecommunication Engineering,"Anjaneri, Maharashtra",NA,"Fees:  ₹ 310,000"
"Bhopal Institute of Technology and Science, Bhopal",BE Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 220,000"
"Gyan Vihar School of Engineering and Technology, Jaipur",B.Tech Electronics and Communication Engineering,"Jaipur, Rajasthan",NA,NA
"AR College of Engineering and Technology, Tirunelveli",BE Electronics and Communication Engineering,"Tirunelveli, Tamil Nadu",NA,NA
"AKRG College of Engineering and Technology, Nallajerla",B.Tech Electronics and Communication Engineering,"Nallajerla, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Avanthi Institute of Engineering and Technology, Bhogapuram",B.Tech Electronics and Communication Engineering,"Kotabhogapuram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Rakshpal Bahadur Management Institute, Bareilly",B. Tech Electronics and Communication Engineering,"Bareilly, Uttar Pradesh",NA,NA
"Cambridge Institute of Technology, North Campus, Bangalore",B.Tech Electronics and Communication Engineering,"Lingadeeragollahalli, Karnataka",NA,NA
"Biluru Gurubasava Mahaswamiji Institute of Technology, Mudhol",BE Electronics and Communication Engineering,"Mudhol Rural, Karnataka",NA,NA
"KSR Institute for Engineering and Technology, Namakkal",BE Electronics and Communication Engineering,"KSR Kalvi Nagar, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Dev Bhoomi Institute of Technology and Engineering, Dehradun",B.Tech Electronics and Communication Engineering,"Naugaon, Uttarakhand",NA,NA
"Azad College of Engineering and Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Bhargava College of Engineering and Technology, Samba",BE Electronics and Communication Engineering,"Samba, Jammu and Kashmir",NA,Exams:  JKCET 
"Centurion University of Technology and Management, Visakhapatnam",B.Tech Electronics and Communication Engineering,"Visakhapatnam, Andhra Pradesh",NA,"Exams:  JEE Main ,  CUEE "
"Tagore Engineering College, Chennai",BE Electronics and Communications Engineering,"Rathinamangalam, Tamil Nadu",JEE,"Fees:  ₹ 200,000"
"Glocal School of Science and Technology, Saharanpur",B.Tech Electronics and Communication Engineering,"Saharanpur, Uttar Pradesh",NA,NA
"Sri Sai University, Palampur",B.Tech Electronics and Communication Engineering,"Gangoh, Himachal Pradesh",NA,Exams:  JEE Main 
"Manipur Technical University, Imphal",B.Tech Electronics and Communication Engineering,"Imphal, Manipur",NA,NA
"RRS College of Engineering and Technology, Medak",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Islamiah Institute of Technology, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",NA,Exams:  KCET 
"Sri Balaji Chockalingam Engineering College, Tiruvannamalai",BE Electronics and Communication Engineering,"Arani, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"MG College of Engineering, Thiruvananthapuram",B.Tech Electronics and Communication Engineering,"Thiruvananthapuram, Kerala",NA,Exams:  KEAM 
