Name,Branch,Place,Exams Accepted,Fees
"Jiwaji University, Gwalior",B.Tech Computer Science and Engineering,"Gwalior, Madhya Pradesh",JEE,"Fees:  ₹ 134,240"
"University College of Engineering, Tindivanam",BE Computer Science and Engineering,"Tindivanam, Tamil Nadu",NA,"Fees:  ₹ 124,810"
"Sreepathy Institute of Management and Technology, Palakkad",B.Tech Computer Science and Engineering,"Palakkad, Kerala",NA,Exams:  KEAM 
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik",BE Computer Engineering,"Nashik, Maharashtra",JEE,"Fees:  ₹ 258,360"
"Maharana Pratap Engineering College, Kanpur",B.Tech Computer Science and Engineering,"Mandhana, Uttar Pradesh",NA,"Fees:  ₹ 414,300"
"Neelkanth Institute of Technology, Meerut",B.Tech Computer Science and Engineering,"Pavli Khas, Uttar Pradesh",NA,NA
"United College of Engineering and Management, Allahabad",B.Tech Computer Science and Engineering,"Allahabad, Uttar Pradesh",NA,"Fees:  ₹ 333,700"
"SSM Institute of Engineering and Technology, Dindigul",BE Computer Science and Engineering,"Dindigul, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Radharaman Engineering College, Bhopal",BE Computer Science and Engineering,"Mendora, Madhya Pradesh",NA,"Fees:  ₹ 170,400"
"Shahjehan College of Engineering and Technology, Chevella",B.Tech Computer Science and Engineering,"Chevella, Telangana",NA,Exams:  TS EAMCET 
"SCAD College of Engineering and Technology, Tirunelveli",BE Computer Science and Engineering,"Cheranmahadevi, Tamil Nadu",NA,NA
"Pandit Dev Prabhakar Shastri College of Technology, Chhatarpur",B.Tech Computer Science and Engineering,"Chhatarpur, Madhya Pradesh",NA,NA
"New Prince Shri Bhavani College of Engineering and Technology, Chennai",BE Computer Science and Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"SKP Engineering College, Tiruvannamalai",BE Computer Science and Engineering,"Malappambadi, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"VV College of Engineering, Tirunelveli",BE Computer Science and Engineering,"Tirunelveli, Tamil Nadu",NA,NA
"Eluru College of Engineering and Technology, Eluru",B.Tech Computer Science and Engineering,"Eluru, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Al-Ameen Engineering College, Erode",BE Computer Science and Engineering,"Nanjaiuthukuli, Tamil Nadu",NA,NA
"Jhulelal Institute of Technology, Nagpur",BE Computer Science and Engineering,"Nagpur, Maharashtra",JEE,"Fees:  ₹ 342,052"
"Hi-Tech Institute of Technology, Bhubaneswar",B.Tech Computer Science and Engineering,"Khurdha, Odisha",JEE,"Fees:  ₹ 256,000"
"Hindu College of Engineering, Sonipat",B.Tech Computer Science and Engineering,"Sonipat, Haryana",JEE,"Fees:  ₹ 305,340"
"Lyallpur Khalsa College of Engineering, Jalandhar",B.Tech Computer Science and Engineering,"Jalandhar, Punjab",JEE,"Fees:  ₹ 339,000"
"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology, Khalapur",B.Tech Computer Engineering,"Kumbhivali, Maharashtra",NA,NA
"Manav School of Engineering and Technology, Akola",BE Computer Engineering,"Balapur, Maharashtra",JEE,"Fees:  ₹ 172,000"
"Supreme Knowledge Foundation Group of Institutions, Hooghly",B.Tech Computer Science and Engineering,"Chandannagar, West Bengal",JEE,"Fees:  ₹ 396,850"
"Swetha Institute of Technology and Science, Tirupathi",B.Tech Computer Science Engineering,"C Ramapuram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Mahabir Engineering College, Ambala",B.Tech Computer Science and Engineering,"Ambala, Haryana",NA,NA
"Maharaja Institute of Technology, Thandavapura",B.Tech Computer Science and Engineering,"Thandavapura, Karnataka",NA,NA
"ASN Women's Engineering College,Guntur",B.Tech Computer Science Engineering,"Tenali, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Maharaja Agrasen University, Solan",B.Tech Computer Science and Engineering,"Solan, Himachal Pradesh",NA,"Exams:  JEE Main ,  HPCET "
"Rayat Institute of Engineering and Information Technology, Ropar Campus, Ropar",B.Tech Computer Science and Engineering,"Rail, Punjab",NA,"Fees:  ₹ 343,000"
"Meerut Institute of Technology, Meerut",B.Tech Computer Science and Engineering,"Aminagar Urf Bhurbaral, Uttar Pradesh",NA,"Fees:  ₹ 296,000"
"Proudadevaraya Institute of Technology, Hospet",BE Computer Science and Engineering,"Hosapete, Karnataka",NA,"Exams:  COMEDK UGET ,  KCET "
"Sreenivasa Institute of Technology and Management Studies, Chittoor",B.Tech Computer Science and Engineering,"Kodigunta, Andhra Pradesh",NA,"Exams:  AP EAMCET ,  AP ECET "
"Sree Vahini Institute of Science and Technology, Tiruvuru",B.Tech Computer Science and Engineering,"Patha Tiruvuru, Andhra Pradesh",AP,"Fees:  ₹ 180,000"
"Sree Rama Engineering College, Tirupathi",B.Tech Computer Science and Engineering,"Tirupati, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"South Point Institute of Technology and Management, Sonipat",B.Tech Computer Science and Engineering,"Sonipat, Haryana",NA,"Fees:  ₹ 240,000"
"Visakha Technical Campus, Visakhapatnam",B.Tech Computer Science and Engineering,"Peda Narava, Andhra Pradesh",AP,"Fees:  ₹ 200,800"
"Vikrant Institute of Technology and Management, Gwalior",BE Computer Science and Engineering,"Ratwai, Madhya Pradesh",NA,Exams:  JEE Main 
"Shri Gulabrao Deokar College of Engineering, Jalgaon",BE Computer Engineering,"Jalgaon, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Shri Balwant Institute of Technology, Sonipat",B.Tech Computer Science and Engineering,"Mirakpur, Haryana",JEE,"Fees:  ₹ 240,000"
"Kakatiya Institute of Technology and Science for Women, Nizamabad",B.Tech Computer Science and Engineering,"Nizamabad, Telangana",JEE,"Fees:  ₹ 153,000"
"Nandha College of Technology, Erode",BE Computer Science and Engineering,"Vailkaalmedu, Tamil Nadu",NA,NA
"Regional College for Education Research and Technology, Sitapura",B.Tech Computer Science and Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 280,000"
"ULTRA College of Engineering and Technology, Madurai",BE Computer Science and Engineering,"Jothiapatti, Tamil Nadu",NA,NA
"Technocrats Institute of Technology Excellence, Bhopal",B.Tech Computer Science Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 297,600"
"Sunrise Institute of Engineering Technology and Management, Unnao",B.Tech Computer Science and Engineering,"Unnao, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Sri Krishna College of Engineering, Arakkonam",B.Tech Computer Science and Engineering,"Arakkonam, Tamil Nadu",NA,NA
"Mata Rajkaur Institute of Engineering and Technology, Rewari",B.Tech Computer Science and Engineering,"Rewari, Haryana",NA,Exams:  JEE Main 
"Tirumala Engineering College, Keesara",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 208,000"
"Millennium Institute of Technology and Science, Bhopal",BE Computer Science and Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 198,000"
"Lakshya Institute, Shahjahanpur",B.Tech Computer Science,"Adampur, Uttar Pradesh",NA,Exams:  UPSEE 
"Kuppam Engineering College, Kuppam",B.Tech Computer Science and Engineering,"Kuppam, Andhra Pradesh",NA,Exams:  AP EAMCET 
"PTR College of Engineering and Technology, Madurai",BE Computer Science and Engineering,"Chettikulam, Tamil Nadu",NA,NA
"Sagar Institute of Technology and Management, Barabanki",B.Tech Computer Science and Engineering,"Barabanki, Uttar Pradesh",UPSEE,"Fees:  ₹ 321,600"
"Anantha Lakshmi Institute of Technology and Sciences, Anantapur",B.Tech Computer Science and Engineering,"Itikalapalli, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"AWH Engineering College, Kozhikode",B.Tech Computer Science and Engineering,"Kuttikkattoor, Kerala",NA,"Fees:  ₹ 300,000"
"JK Institute of Engineering, Bilaspur",B.Tech Computer Science and Engineering,"Bilaspur, Chhattisgarh",NA,"Exams:  JEE Main ,  CG PET "
"IPS College of Technology and Management, Gwalior",B.Tech Computer Science and Engineering,"Gwalior, Madhya Pradesh",NA,"Fees:  ₹ 236,000"
"Institute of Technology and Management, Lucknow",B.Tech Computer Science and Engineering,"Navi Kot Nandana, Uttar Pradesh",UPSEE,"Fees:  ₹ 305,000"
"Dr KV Subba Reddy College of Engineering for Women, Kurnool",B.Tech Computer Science and Engineering,"Kurnool, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Achutha Institute of Technology, Chikkaballapur",BE Computer Science and Engineering,"Thangadikunte, Karnataka",KCET,"Fees:  ₹ 132,000"
"Ferozepur College of Engineering and Technology, Ferozepur",B.Tech Computer Science and Engineering,"Moga, Punjab",NA,NA
"Alpine Institute of Technology, Ujjain",BE Computer Science and Engineering,"Ujjain, Madhya Pradesh",JEE,"Fees:  ₹ 214,400"
"Chhattisgarh Engineering College, Durg",B.Tech Computer Science Engineering,"Dhanora, Chhattisgarh",NA,"Exams:  JEE Main ,  CG PET "
"Chendu College of Engineering and Technology, Kancheepuram",B.Tech Computer Science Engineering,"Zamin Endathur, Tamil Nadu",NA,NA
"JNN Institute of Engineering, Tiruvallur",BE Computer Science and Engineering,"Kannigaipair, Tamil Nadu",NA,NA
"Jeppiaar Institute of Technology, Kunnam",BE Computer Science and Engineering,"Kunnam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Jayam College of Engineering and Technology, Dharmapuri",BE Computer Science and Engineering,"Dharmapuri, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Jaya Engineering College, Chennai",BE Computer Science and Engineering,"Thirunindravur, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Hansaba College of Engineering and Technology, Sidhpur",BE Computer Engineering,"Siddhpur, Gujarat",JEE,"Fees:  ₹ 296,000"
"Poornima Group of Institutions, Jaipur",B.Tech Computer Science Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 308,000"
"Achariya College of Engineering Technology, Puducherry",B.Tech Computer Science and Engineering,"Villianur, Puducherry",NA,"Fees:  ₹ 116,000"
"Sri Venkateswara Institute of Technology, Anantapur",B.Tech Computer Science and Engineering,"Ramanepalli, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Siddhartha Educational Academy Group of Institutions, Tirupati",B.Tech Computer Science and Engineering,"Tirupati, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Punjab Institute of Technology, Rajpura",B.Tech Computer Science and Engineering,"Rajpura, Punjab",NA,NA
"Compucom Institute of Technology and Management, Jaipur",B.Tech Computer Science and Engineering,"Jaipur, Rajasthan",NA,NA
"NPR College of Engineering and Technology, Dindigul",BE Computer Science and Engineering,"Dindigul, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"VKR, VNB and AGK College of Engineering, Krishna",B.Tech Computer Science and Engineering,"Gudivada, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"College of Engineering and Management, Punjabi University Neighbourhood Campus, Rampura Phul",B.Tech Computer Science and Engineering,"Rampura Phul, Punjab",NA,NA
"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",B.Tech Computer Science and Engineering,"Solapur, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Neotia Institute of Technology Management and Science, South 24 Parganas",B.Tech Computer Science and Engineering,"Jhinga, West Bengal",JEE,"Fees:  ₹ 433,600"
"SR Group of Institutions, Jhansi",B.Tech Computer Science and Engineering,"Jhansi, Uttar Pradesh",JEE,"Fees:  ₹ 308,400"
"SKR College of Engineering and Technology, Nellore",B.Tech Computer Science and Engineering,"Kudithipalle, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Dr MC Saxena College of Engineering and Technology, Lucknow",B.Tech Computer Science and Engineering,"Ghaila, Uttar Pradesh",NA,"Fees:  ₹ 345,100"
"Vikash Institute of Technology, Bargarh",B.Tech Computer Science and Engineering,"Bargarh, Odisha",JEE,"Fees:  ₹ 223,000"
"Shri Balaji Institute of Technology and Management, Betul",B.Tech Computer Science and Engineering,"Sakadehi, Madhya Pradesh",NA,NA
"Shri Shankaracharya Institute of Technology and Management, Bhilai",B.Tech Computer Science and Engineering,"Bhilai, Chhattisgarh",NA,"Fees:  ₹ 239,600"
"KVG College of Engineering, Sullia",B.Tech Computer Science and Engineering,"Sullia, Karnataka",NA,"Fees:  ₹ 220,000"
"MRK Institute of Technology, Cuddalore",BE Computer Science and Engineering,"Kattumannarkoil, Tamil Nadu",NA,Exams:  JEE Main 
"Madhuben and Bhanubhai Patel Institute of Technology, Anand",B.Tech Computer Engineering,"Anand, Gujarat",JEE,"Fees:  ₹ 284,000"
"Narasu's Sarathy Institute of Technology, Salem",BE Computer Science and Engineering,"Salem, Tamil Nadu",NA,NA
"Nadgir Institute of Engineering and Technology, Bangalore",BE Computer Science and Engineering,"Bangalore, Karnataka",NA,"Exams:  JEE Main ,  COMEDK UGET "
"Raghu Institute of Technology, Visakhapatnam",B.Tech Computer Science Engineering,"Dakamarri, Andhra Pradesh",AP,"Fees:  ₹ 260,000"
"Mother Teresa Institute of Science and Technology, Khammam",B.Tech Computer Science and Engineering,"Sathupally, Telangana",NA,Exams:  TS EAMCET 
"Yellamma Dasappa Institute of Technology, Bangalore",BE Computer Science Engineering,"Bangalore, Karnataka",COMEDK,"Fees:  ₹ 200,000"
"St Johns College of Engineering and Technology, Kurnool",B.Tech Computer Science and Engineering,"Yemmiganur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sri Venkateswara College of Engineering and Technology, Thiruvallur",BE Computer Science and Engineering,"Palliaraikuppam, Tamil Nadu",NA,"Fees:  ₹ 250,000"
"BM College of Technology, Indore",BE Computer Science and Engineering,"Gokanya, Madhya Pradesh",NA,Exams:  JEE Main 
"Malineni Perumallu Educational Society's Group of Institutions, Guntur",B.Tech Computer Science and Engineering,"Guntur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Phaltan Education Society's College of Engineering, Satara",BE Computer Engineering,"Thakurki, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Pavai College of Technology, Namakkal",B.Tech Computer Science And Engineering,"Ananthakrishnarayasamudram, Tamil Nadu",NA,NA
"Sengunthar College of Engineering, Tiruchengode",BE Computer Science and Engineering,"Tiruchengode, Tamil Nadu",NA,NA
"SCAD Institute of Technology, Tirupur",BE Computer Science and Engineering,"Chithambalam, Tamil Nadu",NA,NA
"MM College of Technology, Raipur",BE Computer Science and Engineering,"Chhattisgarh, Chhattisgarh",NA,"Fees:  ₹ 283,000"
"Maya Institute of Technology and Management, Dehradun",B.Tech Computer Science and Engineering,"Selakui, Uttarakhand",NA,Exams:  JEE Main 
"LDC Institute of Technical Studies, Allahabad",B.Tech Computer Science and Engineering,"Soraon, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Krupajal Engineering College, Bhubaneswar",B.Tech Computer Science and Engineering,"Bhubaneshwar, Odisha",JEE,"Fees:  ₹ 308,000"
"Krishna Chaitanya Institute of Technology and Sciences, Markapur",B.Tech Computer Science and Engineering,"Idupur, Andhra Pradesh",NA,"Fees:  ₹ 141,000"
"Kothiwal Institute of Technology and Professional Studies, Moradabad",B.Tech Computer Science and Engineering,"Moradabad, Uttar Pradesh",JEE,"Fees:  ₹ 333,504"
"Anwarul-Uloom College of Engineering and Technology, Vikarabad",B.Tech Computer Science,"Rangareddy, Telangana",NA,Exams:  TS EAMCET 
"Balaji Institute of Technology and Science, Narsampet",B.Tech Computer Science and Engineering,"Laknepally, Telangana",TS,"Fees:  ₹ 140,000"
"Akal College of Engineering and Technology, Sirmour",B.Tech Computer Science Engineering,"Baru Sahib, Himachal Pradesh",NA,"Exams:  JEE Main ,  HPCET "
"Builders Engineering College, Tirupur",BE Computer Science and Engineering,"Tirupur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Alwar Institute of Engineering and Technology, Alwar",B.Tech Computer Science and Engineering,"Alwar, Rajasthan",NA,"Fees:  ₹ 315,500"
"Beehive College of Engineering and Technology, Dehradun",B.Tech Computer Science Engineering,"Selakui, Uttarakhand",JEE,"Fees:  ₹ 299,100"
"Jnana Vikas Institute of Technology, Bangalore",BE Computer Science and Engineering,"Bidadi, Karnataka",COMEDK,"Fees:  ₹ 187,640"
"JMS Group of Institutions, Ghaziabad",B.Tech Computer Science and Engineering,"Sabli, Uttar Pradesh",NA,NA
"BVM College of Technology and Management, Gwalior",B.Tech Computer Science and Engineering,"Gwalior, Madhya Pradesh",NA,"Fees:  ₹ 182,000"
"Buddha Institute of Technology, Gorakhpur",B.Tech Computer Science Engineering,"Jhungia, Uttar Pradesh",JEE,"Fees:  ₹ 293,600"
"HMFA Memorial Institute of Engineering and Technology, Allahabad",B.Tech Computer Science and Engineering,"Handia, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Hasmukh Goswami College of Engineering, Ahmedabad",BE Computer Engineering,"Raipur, Gujarat",GUJCET,"Fees:  ₹ 200,000"
"Hardayal Technical Campus, Mathura",B.Tech Computer Science and Engineering,"Mathura, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Abdulkalam Institute of Technological Sciences, Khammam",B.Tech Computer Science and Engineering,"Khammam, Telangana",NA,NA
"Sant Gajanan Maharaj College of Engineering, Mahagaon",B.Tech Computer Science and Engineering,"Chinchewadi, Maharashtra",JEE,"Fees:  ₹ 233,120"
"Cauvery Institute of Technology, Mandya",BE Computer Science and Engineering,"Sundahalli, Karnataka",NA,"Exams:  COMEDK UGET ,  KCET "
"Sardar Bhagwan Singh University, Dehradun",B.Tech Computer Science Engineering,"Dehradun, Uttarakhand",NA,NA
"Kamla Nehru Institute of Physical and Social Sciences Engineering Institute, Sultanpur",B.Tech Computer Science and Engineering,"Sultanpur, Uttar Pradesh",NA,NA
"Rohini College of Engineering and Technology, Kanyakumari",BE Computer Science and Engineering,"Paalkulam, Tamil Nadu",NA,NA
"CARE School of Engineering, Tiruchirappalli",BE Computer Science Engineering,"Tiruchirappalli, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Vishveshwarya Group of Institutions, Gautam Buddha Nagar",B.Tech Computer Science and Engineering,"Dadri, Uttar Pradesh",UPSEE,"Fees:  ₹ 390,000"
"Vignan Institute of Technology and Management, Berhampur",B.Tech Computer Science and Engineering,"Jhatipadar, Odisha",JEE,"Fees:  ₹ 232,000"
"Vidhyadeep Institute of Engineering and Technology, Surat",BE Computer Engineering,"Bolav, Gujarat",GUJCET,"Fees:  ₹ 288,000"
"KMM Institute of Technology and Science, Tirupati",B.Tech Computer Science and Engineering,"Tirupati, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Sree Sowdambika College of Engineering, Virudhunagar",BE Computer Science and Engineering,"Virudhunagar, Tamil Nadu",NA,NA
"Sree Buddha College of Engineering, Pathanamthitta",B.Tech Computer Science and Engineering,"Muttathukonam, Kerala",NA,"Fees:  ₹ 200,000"
"Vidya Bharathi Institute of Technology, Warangal",B.Tech Computer Science Engineering,"Warangal, Telangana",NA,NA
"Vathsalya Institute of Science and Technology, Nalgonda",B.Tech Computer Science and Engineering,"Anantharam, Telangana",NA,NA
"Sasurie College of Engineering, Tirupur",BE Computer Science and Engineering,"Vijayamangalam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Saraf Institute of Engineering and Technology, Hanumangarh",B.Tech Computer Science and Engineering,"Hanumangarh Town, Rajasthan",NA,NA
"Sapthagiri College of Engineering, Dharmapuri",B.Tech Computer Science and Engineering,"Periyanahalli, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Sanghvi Institute of Management and Science, Indore",BE Computer Science and Engineering,"Indore, Madhya Pradesh",JEE,"Fees:  ₹ 248,000"
"Samanta Chandra Sekhar Institute of Technology Management, Semiliguda",B.Tech Computer Science and Engineering,"Koraput, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Khalsa College of Engineering and Technology, Amritsar",B.Tech Computer Science and Engineering,"Amritsar, Punjab",JEE,"Fees:  ₹ 308,700"
"Kaushik College of Engineering, Visakhapatnam",B.Tech Computer Science and Engineering,"Tallavalasa, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Kalam Institute of Technology, Berhampur",B.Tech Computer Science and Engineering,"Brahmapur, Odisha",JEE,"Fees:  ₹ 212,000"
"Kakinada Institute of Engineering and Technology, Corangi",B.Tech Computer Science and Engineering,"Korangi, Andhra Pradesh",NA,"Fees:  ₹ 158,000"
"Maha Barathi Engineering College, Villupuram",BE Computer Science and Engineering,"Vasudevanur, Tamil Nadu",NA,NA
"Ludhiana College of Engineering and Technology, Ludhiana",B.Tech Computer Science and Engineering,"Katani Kalan, Punjab",JEE,"Fees:  ₹ 306,600"
"Nagpur Institute of Technology, Nagpur",BE Computer Science and Engineering,"Mahurzari, Maharashtra",MAHA,"Fees:  ₹ 296,000"
"Raj Kumar Goel Institute of Technology and Management, Ghaziabad",B.Tech Computer Science and Engineering,"Ghaziabad, Uttar Pradesh",UPSEE,"Fees:  ₹ 390,824"
"Thiruvalluvar College of Engineering and Technology, Vandavasi",B.Tech Computer Science and Engineering,"Ponnur Malai, Tamil Nadu",NA,NA
"Technology Education and Research Institute, Kurukshetra",B.Tech Computer Science and Engineering,"Kurukshetra, Haryana",JEE,"Fees:  ₹ 387,160"
"TR Abhilashi Memorial Institute of Engineering and Technology, Mandi",B.Tech Computer Science and Engineering,"Sadar, Himachal Pradesh",NA,Exams:  JEE Main 
"Swarna Bharathi Institute of Science and Technology, Khammam",B.Tech Computer Science and Engineering,"Khammam, Telangana",TS,"Fees:  ₹ 211,600"
"St Soldier Institute of Engineering and Technology, Jalandhar",B.Tech Computer Science and Engineering,"Gopalpur Alias Bidh, Punjab",NA,"Fees:  ₹ 300,000"
"Sri Mittapalli College of Engineering, Guntur",B.Tech Computer Science and Engineering,"Guntur, Andhra Pradesh",NA,"Fees:  ₹ 209,600"
"Sri Chundi Ranganayakulu Engineering College, Guntur",B.Tech Computer Science and Engineering,"Guntur, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Shri Dadaji Institute of Technology and Science, Khandwa",BE Computer Science and Engineering,"Khandwa, Madhya Pradesh",NA,Exams:  JEE Main 
"Mookambika Technical Campus, Ernakulam",B.Tech Computer Science Engineering,"Ernakulam, Kerala",NA,NA
"Delhi Global Institute of Technology, Jhajjar",B.Tech Computer Science and Engineering,"Barhan, Haryana",NA,Exams:  JEE Main 
"MERI College of Engineering and Technology, Bahadurgarh",B.Tech Computer Science and Engineering,"Garhi Sampla, Haryana",JEE,"Fees:  ₹ 244,000"
"Wainganga College of Engineering and Management, Nagpur",BE Computer Science and Engineering,"Sirul, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"JSPM's Bhivarabai Sawant Institute of Technology and Research for Women, Satara",B. Tech Computer Engineering,"Pune, Maharashtra",NA,NA
"Dev Bhoomi Group of Institutions, Saharanpur",B.Tech Computer Science and Engineering,"Saharanpur, Uttar Pradesh",NA,NA
"Sunder Deep Engineering College, Ghaziabad",B.Tech Computer Science and Engineering,"Dasna Dehat, Uttar Pradesh",JEE,"Fees:  ₹ 318,800"
"Lakhmi Chand Institute of Technology, Bilaspur",BE Computer Science and Engineering,"Bodri, Chhattisgarh",JEE,"Fees:  ₹ 280,420"
"Prabhat Engineering College, Kanpur",B.Tech Computer Science and Engineering,"Kanpur Dehat, Uttar Pradesh",JEE,"Fees:  ₹ 295,800"
"Potti Sriramulu Chalavadi Mallikharjuna Rao College of Engineering and Technology, Vijayawada",B.Tech Computer Science and Engineering,"Vijayawada, Andhra Pradesh",AP,"Fees:  ₹ 240,000"
"Perunthalaivar Kamarajar Institute of Engineering and Technology, Karaikal",B.Tech Computer Science and Engineering,"Nedungadu, Puducherry",NA,"Fees:  ₹ 101,515"
"Park College of Technology, Karumathampatti",BE Computer Science and Engineering,"Karumathampatti, Tamil Nadu",NA,NA
"Pallavan College of Engineering, Kancheepuram",BE Computer Science and Engineering,"Injambakkam, Tamil Nadu",NA,NA
"Quest Group of Institutions, Mohali",B.Tech Computer Science and Engineering,"Mohali, Punjab",NA,"Fees:  ₹ 240,000"
"Medak College of Engineering and Technology, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",NA,NA
"Konark Institute of Science and Technology, Jatani",B.Tech Computer Science and Engineering,"Jatni, Odisha",JEE,"Fees:  ₹ 272,000"
"SD College of Engineering and Technology, Muzaffarnagar",B.Tech Computer Science and Engineering,"Muzaffarnagar, Uttar Pradesh",JEE,"Fees:  ₹ 220,000"
"Sahakar Maharshi Shankarrao Mohite-Patil Institute of Technology and Research, Solapur",BE Computer Science and Engineering,"Solapur, Maharashtra",NA,Exams:  MAHA CET 
"Arunai College of Engineering, Tiruvannamalai",BE Computer Science and Engineering,"Thenmathur, Tamil Nadu",NA,NA
"Arrdekta Institute of Technology, Sabarkantha",BE Computer Engineering,"Khedbrahma, Gujarat",GUJCET,"Fees:  ₹ 224,000"
"Babu Sunder Singh Institute of Technology and Management, Lucknow",B.Tech Computer Science and Engineering,"Lucknow, Uttar Pradesh",NA,NA
"Babu Banarsi Das Institute of Engineering Technology and Research Centre, Bulandshahr",B.Tech Computer Science and Engineering,"Bulandshahr, Uttar Pradesh",NA,"Fees:  ₹ 300,000"
"International Institute of Technology and Business, Sonipat",B.Tech Computer Science and Engineering,"Jhundpur, Haryana",NA,Exams:  JEE Main 
"Institute of Technology Roorkee, Roorkee",B.Tech Computer Science and Engineering,"Roorkee, Uttarakhand",NA,"Fees:  ₹ 248,000"
"Gandhi Institute of Advanced Computer and Research, Rayagada",B.Tech Computer Science and Engineering,"Rayagada, Odisha",NA,NA
"Doon Institute of Engineering and Technology, Dehradun",B.Tech Computer Science and Engineering,"Rishikesh, Uttarakhand",NA,Exams:  JEE Main 
"Adarsh College of Engineering, Kakinada",B.Tech Computer Science and Engineering,"Chebrolu, Andhra Pradesh",AP,"Fees:  ₹ 120,800"
"GM Vedak Institute of Technology, Raigad",BE Computer Engineering,"Tala, Maharashtra",NA,Exams:  MAHA CET 
"Bhagwant Institute of Technology, Muzaffarnagar",B.Tech Computer Science Engineering,"Kailashpur Jasmor, Uttar Pradesh",UPSEE,"Fees:  ₹ 253,600"
"BSM College of Engineering, Roorkee",B.Tech Computer Science and Engineering,"Bijhauli, Uttarakhand",NA,Exams:  JEE Main 
"Jawaharlal Nehru College of Technology, Rewa",BE Computer Science and Engineering,"Rewa, Madhya Pradesh",NA,Exams:  JEE Main 
"Helapuri Institute of Technology and Science, Eluru",B.Tech Computer Science and Engineering,"Kottapalli, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Gyan Sagar College of Engineering, Sagar",BE Computer Science and Engineering,"Sironj, Madhya Pradesh",NA,NA
"NRI Institute of Technology, Kothur",B.Tech Computer Science and Engineering,"Kothur, Telangana",TS,"Fees:  ₹ 140,000"
"Amani Group of Institutions, Amroha",B.Tech Computer Science Engineering,"Amroha, Uttar Pradesh",NA,Exams:  UPSEE 
"Dhruva Institute of Engineering and Technology, Hyderabad",B.Tech Computer Science and Engineering,"Dothigudem, Telangana",NA,Exams:  TS EAMCET 
"Lourdes Mount College of Engineering and Technology, Mullanganavilai",BE Computer Science and Engineering,"Mullangana Vilai, Tamil Nadu",NA,NA
"Dr DY Patil College of Engineering and Innovation, Pune",BE Computer Engineering,"Talegaon Dabhade, Maharashtra",NA,NA
"Gayatri Vidya Parishad College for Degree and PG Courses, School of Engineering, Visakhapatnam",B.Tech Computer Science and Engineering,"Visakhapatnam, Andhra Pradesh",AP,"Fees:  ₹ 228,000"
"Oriental Institute of Science and Technology, Indore",B.Tech Computer Science and Engineering,"Indore, Madhya Pradesh",NA,Exams:  JEE Main 
"Mewar School of Engineering and Technology, Chittorgarh",B.Tech Computer Science and Engineering,"Gangarar, Rajasthan",NA,Exams:  Uni-Gauge-E 
