Name,Branch,Place,Exams Accepted,Fees
"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",B.Tech Aeronautical Engineering,"Thiruvananthapuram, Kerala",KEAM,"Fees:  ₹ 700,000"
"Mahaveer Institute of Science and Technology, Hyderabad",B.Tech Aeronautical Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 240,000"
"Baba Sahab Dr Bhim Rao Ambedkar College of Agricultural Engineering and Technology, Etawah",B.Tech Agriculture Engineering,"Etawah, Uttar Pradesh",NA,"Fees:  ₹ 270,000"
"Parul University, Vadodara",B.Tech Aeronautical Engineering,"Waghodia, Gujarat",NA,NA
"Mahendra Engineering College, Namakkal",BE Aeronautical Engineering,"Mallasamudram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"College of Agricultural Engineering, Raichur",B.Tech Agricultural Engineering,"Raichur, Karnataka",NA,NA
"Pydah College of Engineering, Kakinada",B.Tech Agricultural Engineering,"Chollangi Peta, Andhra Pradesh",NA,Exams:  AP EAMCET 
"ACE College of Engineering, Thiruvananthapuram",B.Tech Aeronautical Engineering,"Thiruvananthapuram, Kerala",NA,Exams:  KEAM 
"Baba Banda Singh Bahadur Engineering College, Fatehgarh Sahib",B.Tech Agriculture Engineering,"Fatehgarh Sahib, Punjab",JEE,"Fees:  ₹ 298,000"
"St Peter's College of Engineering and Technology, Chennai",BE Aeronautical Engineering,"Avadi, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"AKS University, Satna",B.Tech Agriculture Engineering,"Satna, Madhya Pradesh",NA,"Fees:  ₹ 320,000"
"PM College of Engineering, Sonipat",B.Tech Aeronautical Engineering,"Bhuri, Haryana",NA,NA
"Bharat Institute of Engineering and Technology, Ibrahimpatnam",B.Tech Aeronautical Engineering,"Hyderabad, Telangana",NA,NA
"RVS Technical Campus, Coimbatore",BE Agriculture Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Anand Agricultural University, Anand",B.Tech Agricultural Engineering,"Anand, Gujarat",NA,"Exams:  JEE Main ,  GUJCET "
"Babu Banarasi Das National Institute of Technology and Management, Lucknow",B.Tech Aeronautical Engineering,"Lucknow, Uttar Pradesh",UPSEE,"Fees:  ₹ 453,212"
"College of Agriculture, Hassan",B.Tech Food Science and Technology,"Karekere, Karnataka",NA,NA
"Shri Ramswaroop Memorial University, Barabanki",B.Tech Agricultural Engineering,"Barabanki, Uttar Pradesh",NA,"Fees:  ₹ 365,000"
"Shivdan Singh Institute of Technology and Management, Aligarh",B.Tech Agriculture Engineering,"Aligarh, Uttar Pradesh",UPSEE,"Fees:  ₹ 340,000"
"Chatrapati Shivaji Maharaj College of Aviation Technology, Ambajogai",B.Tech Aeronautical Engineering,"Ambajogai, Maharashtra",NA,NA
"Jawaharlal Nehru Krishi Vishwavidyalaya, Jabalpur",B.Tech Agricultural Engineering,"Jabalpur, Madhya Pradesh",NA,NA
"Dr DY Patil College of Agricultural Engineering and Technology, Kolhapur",B.Tech Agricultural Engineering,"Kolhapur, Maharashtra",NA,NA
"Swarrnim Startup and Innovation University, Gandhinagar",B.Tech Aeronautical Engineering,"Bhoyan Rathod, Gujarat",NA,NA
"ILM College of Engineering and Technology, Ernakulam",B.Tech Aeronautical Engineering,"Ernakulam, Kerala",KEAM,"Fees:  ₹ 360,000"
"Jayoti Vidyapeeth Women's University, Jaipur",B.Tech Agricultural Engineering,"Jharna, Rajasthan",NA,"Fees:  ₹ 280,000"
"Shriram College of Agriculture, Paniv",B.Tech Agricultural Engineering,"Khudus, Maharashtra",NA,NA
"Rajasthan Technical University, Kota",B.Tech Aeronautical Engineering,"Kota, Rajasthan",JEE,"Fees:  ₹ 86,500"
"Institute of People's Science and Technology, Chitrakoot",B.Tech Agriculture Engineering,"Satna, Madhya Pradesh",NA,NA
"Mahatma Jyoti Rao Phoole University, Jaipur",B.Tech Agriculture Engineering,"Kalwad Kalan and Khurd, Rajasthan",NA,NA
"Vikas College of Engineering and Technology, Vijayawada",B.Tech Agricultural Engineering,"Nunna, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Loyola Institute of Technology and Science, Kanyakumari",BE Aeronautical Engineering,"Kanyakumari, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Vivekananda College of Technology and Management, Aligarh",B.Tech Agricultural Engineering,"Aligarh, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"PK Institute of Technology and Management, Mathura",B.Tech Agricultural Engineering,"Birhana, Uttar Pradesh",NA,NA
"Gandhi Institute for Technology, Bhubaneswar",B.Tech Agriculture Engineering,"Khurda, Odisha",NA,Exams:  OJEE 
"AM Reddy Memorial College of Engineering and Technology, Narasaraopet",B.Tech Agricultural Engineering,"Petlurivaripalem, Andhra Pradesh",NA,Exams:  AP EAMCET 
"PK University, Shivpuri",B.Tech Agriculture,"Karera, Madhya Pradesh",NA,NA
"RR Institute of Modern Technology, Lucknow",B.Tech Agriculture Engineering,"Lucknow, Uttar Pradesh",NA,"Fees:  ₹ 348,800"
"Seth Vishambhar Nath Institute of Engineering and Technology, Barabanki",B.Tech Agricultural Engineering,"Barabanki, Uttar Pradesh",NA,NA
"Dhanalakshmi Srinivasan College of Engineering and Technology, Chennai",BE Aeronautical Engineering,"Mahabalipuram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Agricultural College and Research Institute, Tamil Nadu Agricultural University, Coimbatore",B.Tech Agricultural Information Technology,"Coimbatore, Tamil Nadu",NA,NA
"Chhattisgarh Agriculture Engineering College, Durg",B.Tech Agricultural Engineering,"Durg, Chhattisgarh",NA,NA
"College of Agricultural Engineering and Technology, Akola",B.Tech Agricultural Engineering,"Akola Rural, Maharashtra",NA,NA
"SCT Institute of Technology, Bangalore",B.Tech Aeronautical Engineering,"Bangalore, Karnataka",NA,NA
"Sri Satya Sai Institute of Science and Technology, Sehore",B. Tech Aeronautical Engineering,"Sehore, Madhya Pradesh",NA,NA
"Marwadi Education Foundation Group of Institutions, Rajkot",BE Agriculture Engineering,"Rajkot, Gujarat",NA,Exams:  GUJCET 
"College of Agricultural Engineering, Acharya NG Ranga Agricultural University, Madakasira",B.Tech Agricultural Engineering,"Madakasira, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Gurukul Vidyapeeth Institute of Engineering and Technology, Patiala",B.Tech Aeronautical Engineering,"Jhansala, Punjab",NA,NA
"Kakinada Institute of Technology and Science, Divili",B.Tech Agricultural Engineering,"Chandramampalli, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Samalkha Group of Institutions, Panipat",B.Tech Aeronautical Engineering,"Panipat, Haryana",JEE,"Fees:  ₹ 3,13,552"
"Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir, Srinagar",B.Tech Agriculture Engineering,"Jammu, Jammu and Kashmir",NA,"Fees:  ₹ 1,37,200"
"Shobhit Institute of Engineering and Technology, Meerut",B.Tech Agriinformatics,"Meerut, Uttar Pradesh",JEE,"Fees:  ₹ 4,10,000"
"Noorul Islam Centre For Higher Education, Kanyakumari",BE Aeronautical Engineering,"Kanyakumari, Tamil Nadu",JEE,"Fees:  ₹ 4,00,000"
"Avanthi Institute of Engineering and Technology, Visakhapatnam",B.Tech Agricultural Engineering,"Kothapallem, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sri Jayaram Institute of Engineering and Technology, Thiruvallur",BE Agriculture Engineering,"Gummudipoondi, Tamil Nadu",NA,NA
"Mohammad Ali Jauhar University, Rampur",B.Tech Aeronautical Engineering,"Rampur, Uttar Pradesh",NA,NA
"Gojan School of Business and Technology, Chennai",BE Aeronautical Engineering,"Nallur, Tamil Nadu",NA,NA
"Vision Institute of Technology, Kanpur",B.Tech Agriculture Engineering,"Kanpur, Uttar Pradesh",NA,NA
"Er Perumal Manimekalai College of Engineering, Hosur",BE Aeronautical Engineering,"Nallaganakothapalli, Tamil Nadu",NA,"Fees:  ₹ 1,60,000"
"Bansal Institute of Engineering and Technology, Lucknow",B.Tech Agricultural Engineering,"Lucknow, Uttar Pradesh",NA,"Fees:  ₹ 3,34,400"
"RKDF University, Bhopal",B.Tech Agricultural Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 2,00,000"
"MATS School of Engineering and Information Technology, Raipur",B.Tech Aeronautical Engineering,"Arang, Chhattisgarh",NA,Exams:  JEE Main 
"Manav Rachna International Institute of Research and Studies, Faridabad",B.Tech Aeronautical Engineering,"Faridabad, Haryana",JEE,"Fees:  ₹ 7,26,000"
"North East Frontier Technical University, West Siang",B.Tech Aeronautical Engineering,"Aalo, Arunachal Pradesh",NA,NA
"NOVA College of Engineering and Technology, Jangareddygudem",B.Tech Agriculture Engineering,"Vegavaram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sri Shanmugha College of Engineering and Technology, Salem",B.Tech Agricultural Engineering,"Tiruchengode, Tamil Nadu",NA,NA
"Mohamed Sathak AJ College of Engineering, Chennai",BE Aeronautical Engineering,"Chennai, Tamil Nadu",NA,NA
"Centurion University of Technology and Management, Paralakhemundi",B.Tech Agricultural Engineering,"Gajapati, Odisha",CUEE,"Fees:  ₹ 5,00,000"
"Apollo Engineering College, Chennai",BE Aeronautical Engineering,"Poonamallee, Tamil Nadu",NA,"Fees:  ₹ 2,80,000"
"Aurora's Scientific and Technological Institute, Ghatkesar",B.Tech Aeronautical Engineering,"Secunderabad, Telangana",TS,"Fees:  ₹ 2,61,100"
"C Abdul Hakeem College of Engineering and Technology, Melvisharam",BE Aeronautical Engineering,"Melvisharam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Rajas Engineering College, Vadakkangulam",B.Tech Aeronautical Engineering,"Vadakankulam, Tamil Nadu",NA,NA
"International School of Technology and Sciences for Women, Rajahmundry",B.Tech Agriculture Engineering,"Rajanagaram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalaya, Chitrakoot",B.Tech Agricultural Engineering,"Satna, Madhya Pradesh",NA,NA
"Rama University, Kanpur",B.Tech Agricultural Engineering,"Mandhana, Uttar Pradesh",NA,NA
"Mount Zion College of Engineering, Pathanamthitta",B.Tech Aeronautical Engineering,"Kadammanitta, Kerala",NA,"Fees:  ₹ 140,000"
"PB College of Engineering, Kancheepuram",BE Aeronautical Engineering,"Kancheepuram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Infant Jesus College of Engineering, Thoothukudi",BE Aeronautical Engineering,"Thoothukudi, Tamil Nadu",NA,NA
"Jawaharlal Institute of Technology, Coimbatore",Aeronautical Engineerin,"Thirumalayampalayam, Tamil Nadu",NA,NA
"SR Institute of Management and Technology, Lucknow",B.Tech Agricultural Engineering,"Lucknow, Uttar Pradesh",NA,"Fees:  ₹ 339,600"
"Shekhawati Institute of Engineering and Technology, Sikar",B.Tech Agricultural Engineering,"Sikar, Rajasthan",NA,NA
"Shree Devi Institute of Technology, Mangalore",BE Aeronautical Engineering,"Mangaluru, Karnataka",KCET,"Fees:  ₹ 154,000"
"Uttar Banga Krishi Viswavidyalaya, Pundibari",B.Tech Agricultural Engineering,"Pundibari, West Bengal",NA,NA
"Sri Vatsavai Krishnam Raju College of Engineering and Technology, West Godavari",B.Tech Agricultural Engineering,"Kumudavalli, Andhra Pradesh",NA,NA
"Arasu Engineering College, Kumbakonam",BE Agriculture Engineering,"Kallappuliyur, Tamil Nadu",NA,NA
"Swami Vivekanand College of Agricultural Engineering and Technology and Research Station, Raipur",B.Tech Agricultural Engineering,"Raipur, Chhattisgarh",NA,NA
"Surya College of Engineering and Technology, Villupuram",BE Aeronautical Engineering,"Salai, Tamil Nadu",NA,NA
"Aurora's Research and Technological Institute, Warangal",B.Tech Agricultural Engineering,"Warangal, Telangana",NA,NA
"Lord Jegannath College of Engineering and Technology, Kanyakumari",BE Aeronautical Engineering,"Kanyakumari, Tamil Nadu",NA,"Fees:  ₹ 280,000"
"RVS School of Engineering and Technology, Dindigul",BE Aeronautical Engineering,"Padiyur, Tamil Nadu",NA,NA
"Sha-Shib College of Engineering, Chikkaballapur",BE Aeronautical Engineering,"Batthalahalli, Karnataka",NA,NA
"Aligarh College of Engineering and Technology, Aligarh",B.Tech Agricultural Engineering,"Aligarh, Uttar Pradesh",JEE,"Fees:  ₹ 220,000"
"Maria College of Engineering and Technology, Kanyakumari",BE Aeronautical Engineering,"Attoor, Tamil Nadu",NA,NA
"The Kavery College of Engineering, Salem",BE Agricultural Engineering,"M.Kalipatti, Tamil Nadu",NA,NA
"College of Food Science and Technology, Bapatla",B.Tech Food Technology,"Bapatla, Andhra Pradesh",NA,NA
"Satyam College of Engineering and Technology, Kanyakumari",BE Aeronautical Engineering,"Aralvaimozhi, Tamil Nadu",NA,NA
"JJ College of Engineering and Technology, Tiruchirappalli",BE Aeronautical Engineering,"Poolangulathupatti, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"NIMRA Institute of Science and Technology, Ibrahimpatnam",B.Tech Aeronautical Engineering,"Ibrahimpatnam, Telangana",NA,Exams:  AP EAMCET 
"Madha Engineering College, Chennai",BE Aeronautical Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Shahjehan College of Engineering and Technology, Chevella",B.Tech Aeronautical Engineering,"Chevella, Telangana",NA,Exams:  TS EAMCET 
"SKP Engineering College, Tiruvannamalai",BE Aeronautical Engineering,"Malappambadi, Tamil Nadu",NA,NA
"MATS University, Raipur",B.Tech Aeronautical Engineering,"Gullu, Chhattisgarh",NA,NA
"Dr Panjabrao Deshmukh Krishi Vidyapeeth, Akola",B.Tech Agriculture Engineering,"Akola, Maharashtra",NA,NA
"Shobhit University, Gangoh",B.Tech Agriculture Informatics,"Mohammadpur Road, Uttar Pradesh",JEE,"Fees:  ₹ 331,100"
"Junagadh Agricultural University, Junagadh",B.Tech Agriculture Engineering,"Junagadh, Gujarat",NA,NA
"Bharti College of Agricultural Engineering, Durg",B.Tech Agricultural Engineering,"Durg, Chhattisgarh",NA,NA
"Institute of Technology and Management, Lucknow",B.Tech Agricultural Engineering,"Navi Kot Nandana, Uttar Pradesh",UPSEE,"Fees:  ₹ 305,000"
"Achutha Institute of Technology, Chikkaballapur",BE Aeronautical Engineering,"Thangadikunte, Karnataka",KCET,"Fees:  ₹ 132,000"
"Jayam College of Engineering and Technology, Dharmapuri",BE Aeronautical Engineering,"Dharmapuri, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Jaya Engineering College, Chennai",BE Aeronautical Engineering,"Thirunindravur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"College of Agricultural Engineering and Post Harvest Technology, Gangtok",B.Tech Agricultural Engineering,"Gangtok, Sikkim",NA,NA
"Bhawani Sao Ramlal Sao Memorial College of Agricultural Engineering and Technology and Research Station, Mungeli",B.Tech Agricultural Engineering,"Mungeli, Chhattisgarh",NA,NA
"Lumbini Group of Institutions, Hyderabad",B.Tech Agricultural Engineering,"Bhuvanagiri, Telangana",NA,NA
"Suresh Gyan Vihar University, Jaipur",B.Tech Agricultural Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 480,000"
"Maharana Pratap University of Agriculture and Technology, Udaipur",B.Tech Agricultural Engineering,"Udaipur, Rajasthan",NA,Exams:  JEE Main 
"Kaushik College of Engineering, Visakhapatnam",B.Tech Aeronautical Engineering,"Tallavalasa, Andhra Pradesh",NA,"Fees:  ₹ 140,000"
"Thiruvalluvar College of Engineering and Technology, Vandavasi",B.Tech Aeronautical Engineering,"Ponnur Malai, Tamil Nadu",NA,NA
"Sri Ramakrishna College of Engineering, Perambalur",BE Agricultural Engineering,"Siruvachur, Tamil Nadu",NA,NA
"Mahendra Institute of Engineering and Technology, Tiruchengode",BE Aeronautical Engineering,"Tiruchengode, Tamil Nadu",NA,NA
"Park College of Technology, Karumathampatti",BE Aeronautical Engineering,"Karumathampatti, Tamil Nadu",NA,NA
"Arunai College of Engineering, Tiruvannamalai",BE Agriculture Engineering,"Thenmathur, Tamil Nadu",NA,NA
"Babu Sunder Singh Institute of Technology and Management, Lucknow",B.Tech Agriculture Engineering,"Lucknow, Uttar Pradesh",NA,NA
"RK University, Rajkot",B.Tech Agricultural Engineering,"Rajkot, Gujarat",NA,"Fees:  ₹ 260,000"
"PMR Engineering College, Chennai",BE Aeronautical Engineering,"Chennai, Tamil Nadu",NA,NA
"MAM School of Engineering, Siruganur",BE Aeronautical Engineering,"Siruganur, Tamil Nadu",NA,NA
"Tudi Ram Reddy Institute of Technology and Science, Hyderabad",B.Tech Agriculture Engineering,"Gudur, Telangana",NA,NA
"Maheshwara Institute of Technology, Patancheru",B. Tech Aeronautical Engineering,"Hyderabad, Telangana",NA,NA
"Tagore Engineering College, Chennai",BE Aeronautical Engineering,"Rathinamangalam, Tamil Nadu",JEE,"Fees:  ₹ 200,000"
"Kakinada Institute of Technological Sciences, Ramachandrapuram",B.Tech Agricultural Engineering,"Ambikapalli Agrahaaram, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Doon College of Engineering and Technology, Saharanpur",B.Tech Agricultural Engineering,"Saharanpur, Uttar Pradesh",NA,NA
"Adusumilli Vijaya Institute of Technology and Research Centre, Nalgonda",B.Tech Agricultural Engineering,"Nalgonda, Telangana",NA,Exams:  TS EAMCET 
"Punjab State Aeronautical Engineering College, Patiala",B.Tech Aeronautical Engineering,"Patiala, Punjab",NA,NA
"Raffles University, Neemrana",B.Tech Agricultural Engineering,"Neemrana, Rajasthan",NA,"Fees:  ₹ 398,000"
"Vijaya Engineering College, Khammam",B.Tech Agriculture Engineering,"Khammam, Telangana",NA,NA
"Muthayammal College of Engineering, Namakkal",BE Agriculture Engineering,"Rasipuram, Tamil Nadu",NA,NA
"Surendra Group of Institutions, Sri Ganganagar",B.Tech Agricultural Engineering,"Sri Ganganagar, Rajasthan",JEE,"Fees:  ₹ 318,500"
"Himalayan Institute of Technology and Management, Lucknow",B.Tech Agriculture Engineering,"Lucknow, Uttar Pradesh",NA,NA
"Gopal Ramalingam Memorial Engineering College, Chennai",BE Aeronautical Engineering,"Vattampakkam, Tamil Nadu",NA,NA
"ACN College of Engineering and Management Studies, Aligarh",B.Tech Agricultural Engineering,"Chherat, Uttar Pradesh",NA,Exams:  UPSEE 
"Tudi Ram Reddy Institute of Technology and Science, Bibinagar",B.Tech Agricultural Engineering,"Gudur, Telangana",NA,Exams:  TS EAMCET 
"Rajaas Engineering College, Tirunelveli",BE Aeronautical Engineering,"Adangarkulam, Tamil Nadu",NA,NA
"Adusumalli Vijaya College of Engineering and Research Centre, Nalgonda",B.Tech Agricultural Engineering,"Bommalramaram, Telangana",NA,NA
"Immanuel Araser JJ college of Engineering, Kanyakumari",BE Aeronautical Engineering,"Marthandam, Tamil Nadu",NA,NA
"Vikas Group of Institutions, Vijayawada",B.Tech Agricultural Engineering,"Vijayawada, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Bikaner Technical University, Bikaner",B.Tech Aeronautical Engineering,"Bikaner, Rajasthan",NA,NA
"Rai Technology University, Bangalore",B.Tech Agriculture,"Doddabelavangala, Karnataka",NA,NA
"Narendra Deva University of Agriculture and Technology, Faizabad",B.Tech Agricultural Engineering,"Kumarganj, Uttar Pradesh",NA,NA
"Sanskriti Institute of Management and Technology, Mathura",B.Tech Agriculture Engineering,"Chhata, Uttar Pradesh",NA,NA
"Vision Institute of Technology, Aligarh",B.Tech Agriculture Engineering,"Bilgram, Uttar Pradesh",UPSEE,"Fees:  ₹ 293,000"
"Marathwada Institute of Technology, Bulandshahr",B.Tech Agricultural Engineering,"Bulandshahr, Uttar Pradesh",UPSEE,"Fees:  ₹ 232,000"
"Nigama Engineering College, Karim Nagar",B.Tech Agriculture Engineering,"Thaher Kondapur, Telangana",NA,NA
"Dr ZH Institute of Technology and Management, Firozabad",B.Tech Agricultural Engineering,"Satauli, Uttar Pradesh",NA,NA
"Maharaja Ranjit Singh Punjab Technical University, Bathinda",B.Tech Aeronautical Engineering,"Bathinda, Punjab",NA,NA
"SKP Institute of Technology, Tiruvannamalai",BE Aeronautical Engineering,"Tiruvannamalai, Tamil Nadu",NA,NA
"MJRP College of Engineering and Technology, Jaipur",B. Tech Agriculture Engineering,"Jaipur, Rajasthan",NA,NA
"Parisutham Institute of Technology and Science, Thanjavur",BE Aeronautical Engineering,"Inathukanpatti, Tamil Nadu",NA,"Fees:  ₹ 395,600"
"Paavaai Group of Institutions- School of Engineering, Pachal",B. Tech Aeronautical Engineering,"Pachal, Tamil Nadu",NA,NA
"Infant Jesus College of Engineering and Technology, Thoothukudi",BE Aeronautical Engineering,"Vallanadu, Tamil Nadu",NA,NA
"Central Agricultural University, Imphal",B.Tech Agriculture Engineering,"Imphal, Manipur",NA,NA
"Tamizhan College of Engineering and Technology, Kanyakumari",BE Aeronautical Engineering,"Chenbagaramanputhoor, Tamil Nadu",NA,NA
"Surya School of Engineering and Technology, Villupuram",BE Aeronautical Engineering,"Villupuram, Tamil Nadu",NA,NA
"Srinivasan Engineering College, Perambalur",BE Aeronautical Engineering,"Perambalur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Bandari Srinivas College of Engineering and Technology, Ranga Reddy",Aeronautical Engineering,"Dharmasagar, Telangana",NA,NA
